Image_Array,Label
[0.06666667 0.06666667 0.06666667 ... 0.14509805 0.14509805 0.14509805],1
[0.0627451  0.0627451  0.0627451  ... 0.07843138 0.07843138 0.07843138],1
[0.01176471 0.01176471 0.01176471 ... 0.         0.         0.        ],1
[0.04705882 0.04705882 0.04705882 ... 0.08235294 0.08235294 0.08235294],1
[0.19215687 0.19215687 0.19215687 ... 0.09411765 0.09411765 0.09411765],1
[0.         0.         0.         ... 0.07058824 0.07058824 0.07058824],1
[0.39607844 0.39607844 0.39607844 ... 0.         0.         0.        ],1
[0.42352942 0.42352942 0.42352942 ... 0.         0.         0.        ],1
[0.22745098 0.22745098 0.22745098 ... 0.05490196 0.05490196 0.05490196],1
[0.        0.        0.        ... 0.4117647 0.4117647 0.4117647],1
[0.14117648 0.14117648 0.14117648 ... 0.18039216 0.18039216 0.18039216],1
[0.16862746 0.16862746 0.16862746 ... 0.         0.         0.        ],1
[0.17254902 0.17254902 0.17254902 ... 0.         0.         0.        ],1
[0.14117648 0.14117648 0.14117648 ... 0.21960784 0.21960784 0.21960784],1
[0.4862745  0.4862745  0.4862745  ... 0.14117648 0.14117648 0.14117648],1
[0.8901961  0.8901961  0.8901961  ... 0.01960784 0.01960784 0.01960784],1
[0.03137255 0.03137255 0.03137255 ... 0.16862746 0.16862746 0.16862746],1
[0.1882353  0.1882353  0.1882353  ... 0.09411765 0.09411765 0.09411765],1
[0.         0.         0.         ... 0.14509805 0.14509805 0.14509805],1
[0.06666667 0.06666667 0.06666667 ... 0.1254902  0.1254902  0.1254902 ],1
[0.04313726 0.04313726 0.04313726 ... 0.01176471 0.01176471 0.01176471],1
[0.09019608 0.09019608 0.09019608 ... 0.08235294 0.08235294 0.08235294],1
[0. 0. 0. ... 0. 0. 0.],1
[0.21960784 0.21960784 0.21960784 ... 0.39607844 0.39607844 0.39607844],1
[0.654902   0.654902   0.654902   ... 0.00392157 0.00392157 0.00392157],1
[0.30588236 0.30588236 0.30588236 ... 0.         0.         0.        ],1
[0.45490196 0.45490196 0.45490196 ... 0.3137255  0.3137255  0.3137255 ],1
[0.         0.         0.         ... 0.10196079 0.10196079 0.10196079],1
[0.08627451 0.08627451 0.08627451 ... 0.10980392 0.10980392 0.10980392],1
[0.         0.         0.         ... 0.07058824 0.07058824 0.07058824],1
[0.08235294 0.08235294 0.08235294 ... 0.09019608 0.09019608 0.09019608],1
[0.10588235 0.10588235 0.10588235 ... 0.07843138 0.07843138 0.07843138],1
[0.10980392 0.10980392 0.10980392 ... 0.         0.         0.        ],1
[0.03529412 0.03529412 0.03529412 ... 0.07058824 0.07058824 0.07058824],1
[0.         0.         0.         ... 0.00784314 0.00784314 0.00784314],1
[0.6431373  0.6431373  0.6431373  ... 0.38431373 0.38431373 0.38431373],1
[0. 0. 0. ... 0. 0. 0.],1
[0.31764707 0.31764707 0.31764707 ... 0.         0.         0.        ],1
[0.9254902  0.9254902  0.9254902  ... 0.03137255 0.03137255 0.03137255],1
[0.38039216 0.38039216 0.38039216 ... 0.03921569 0.03921569 0.03921569],1
[0.04313726 0.04313726 0.04313726 ... 0.         0.         0.        ],1
[0.05490196 0.05490196 0.05490196 ... 0.03921569 0.03921569 0.03921569],1
[0.03529412 0.03529412 0.03529412 ... 0.         0.         0.        ],1
[0.04313726 0.04313726 0.04313726 ... 0.         0.         0.        ],1
[0.02745098 0.02745098 0.02745098 ... 0.         0.         0.        ],1
[0.28235295 0.28235295 0.28235295 ... 0.         0.         0.        ],1
[0.7529412 0.7529412 0.7529412 ... 0.0627451 0.0627451 0.0627451],1
[0.00784314 0.00784314 0.00784314 ... 1.         1.         1.        ],1
[0.2901961  0.2901961  0.2901961  ... 0.09019608 0.09019608 0.09019608],1
[0.07843138 0.07843138 0.07843138 ... 0.1254902  0.1254902  0.1254902 ],1
[0.13333334 0.13333334 0.13333334 ... 0.06666667 0.06666667 0.06666667],1
[0.02352941 0.02352941 0.02352941 ... 0.10588235 0.10588235 0.10588235],1
[0.02352941 0.02352941 0.02352941 ... 0.10588235 0.10588235 0.10588235],1
[0.39607844 0.39607844 0.39607844 ... 0.10196079 0.10196079 0.10196079],1
[0. 0. 0. ... 0. 0. 0.],1
[0. 0. 0. ... 0. 0. 0.],1
[0. 0. 0. ... 0. 0. 0.],1
[0.28627452 0.28627452 0.28627452 ... 0.05490196 0.05490196 0.05490196],1
[0.10588235 0.10588235 0.10588235 ... 0.12156863 0.12156863 0.12156863],1
[0.18431373 0.18431373 0.18431373 ... 0.09411765 0.09411765 0.09411765],1
[0.3647059  0.3647059  0.3647059  ... 0.07058824 0.07058824 0.07058824],1
[0.05882353 0.05882353 0.05882353 ... 0.5921569  0.5921569  0.5921569 ],1
[0.69411767 0.69411767 0.69411767 ... 0.00784314 0.00784314 0.00784314],1
[0.0627451 0.0627451 0.0627451 ... 0.        0.        0.       ],1
[0.36862746 0.36862746 0.36862746 ... 0.01176471 0.01176471 0.01176471],1
[0.09803922 0.09803922 0.09803922 ... 0.         0.         0.        ],1
[0.16078432 0.16078432 0.16078432 ... 0.22352941 0.22352941 0.22352941],1
[0.2509804  0.2509804  0.2509804  ... 0.36862746 0.36862746 0.36862746],1
[0.09019608 0.09019608 0.09019608 ... 0.00392157 0.00392157 0.00392157],1
[0.34509805 0.34509805 0.34509805 ... 0.         0.         0.        ],1
[0.0627451 0.0627451 0.0627451 ... 0.        0.        0.       ],1
[0.03529412 0.03529412 0.03529412 ... 0.02352941 0.02352941 0.02352941],1
[0.09411765 0.09411765 0.09411765 ... 0.1254902  0.1254902  0.1254902 ],1
[0.0627451  0.0627451  0.0627451  ... 0.12156863 0.12156863 0.12156863],1
[0.05882353 0.05882353 0.05882353 ... 0.08627451 0.08627451 0.08627451],1
[0.28235295 0.28235295 0.28235295 ... 0.02745098 0.02745098 0.02745098],1
[0.05882353 0.05882353 0.05882353 ... 0.0627451  0.0627451  0.0627451 ],1
[0.09803922 0.09803922 0.09803922 ... 0.05490196 0.05490196 0.05490196],1
[0.4392157  0.4392157  0.4392157  ... 0.43529412 0.43529412 0.43529412],1
[0.08627451 0.08627451 0.08627451 ... 0.07843138 0.07843138 0.07843138],1
[0.06666667 0.06666667 0.06666667 ... 0.05490196 0.05490196 0.05490196],1
[0.23137255 0.23137255 0.23137255 ... 0.69411767 0.69411767 0.69411767],1
[0.1882353  0.1882353  0.1882353  ... 0.09803922 0.09803922 0.09803922],1
[0.0627451  0.0627451  0.0627451  ... 0.18431373 0.18431373 0.18431373],1
[0. 0. 0. ... 0. 0. 0.],1
[0.29803923 0.29803923 0.29803923 ... 0.03137255 0.03137255 0.03137255],1
[0.18431373 0.18431373 0.18431373 ... 0.         0.         0.        ],1
[0.         0.         0.         ... 0.07058824 0.07058824 0.07058824],1
[0.47058824 0.47058824 0.47058824 ... 0.03137255 0.03137255 0.03137255],1
[0.05882353 0.05882353 0.05882353 ... 0.         0.         0.        ],1
[0.28627452 0.28627452 0.28627452 ... 0.14117648 0.14117648 0.14117648],1
[0.34117648 0.34117648 0.34117648 ... 0.07058824 0.07058824 0.07058824],1
[0.15686275 0.15686275 0.15686275 ... 0.         0.         0.        ],1
[0.02745098 0.02745098 0.02745098 ... 0.         0.         0.        ],1
[0.27058825 0.27058825 0.27058825 ... 0.         0.         0.        ],1
[0.01960784 0.01960784 0.01960784 ... 0.         0.         0.        ],1
[0.3254902 0.3254902 0.3254902 ... 0.        0.        0.       ],1
[0. 0. 0. ... 0. 0. 0.],1
[0.18431373 0.18431373 0.18431373 ... 0.09019608 0.09019608 0.09019608],1
[0.11764706 0.11764706 0.11764706 ... 0.09411765 0.09411765 0.09411765],1
[0.08627451 0.08627451 0.08627451 ... 0.         0.         0.        ],1
[0.03529412 0.03529412 0.03529412 ... 0.         0.         0.        ],1
[0.21176471 0.21176471 0.21176471 ... 0.07058824 0.07058824 0.07058824],1
[0.7882353  0.7882353  0.7882353  ... 0.02745098 0.02745098 0.02745098],1
[0.1882353  0.1882353  0.1882353  ... 0.41568628 0.41568628 0.41568628],1
[0.05882353 0.05882353 0.05882353 ... 0.07058824 0.07058824 0.07058824],1
[0.24313726 0.24313726 0.24313726 ... 0.03137255 0.03137255 0.03137255],1
[0. 0. 0. ... 0. 0. 0.],1
[0.01960784 0.01960784 0.01960784 ... 0.07058824 0.07058824 0.07058824],1
[0.05882353 0.05882353 0.05882353 ... 0.         0.         0.        ],1
[0.26666668 0.26666668 0.26666668 ... 0.00392157 0.00392157 0.00392157],1
[0.16470589 0.16470589 0.16470589 ... 0.11764706 0.11764706 0.11764706],1
[0.16078432 0.16078432 0.16078432 ... 0.12941177 0.12941177 0.12941177],1
[0. 0. 0. ... 0. 0. 0.],1
[0.04705882 0.04705882 0.04705882 ... 0.12156863 0.12156863 0.12156863],1
[0.01176471 0.01176471 0.01176471 ... 0.14901961 0.14901961 0.14901961],1
[0. 0. 0. ... 0. 0. 0.],1
[0.05490196 0.05490196 0.05490196 ... 0.14901961 0.14901961 0.14901961],1
[0. 0. 0. ... 0. 0. 0.],1
[0.00784314 0.00784314 0.00784314 ... 0.00784314 0.00784314 0.00784314],1
[0. 0. 0. ... 0. 0. 0.],1
[0.         0.         0.         ... 0.08235294 0.08235294 0.08235294],1
[0.         0.         0.         ... 0.18039216 0.18039216 0.18039216],1
[0.76862746 0.76862746 0.76862746 ... 0.         0.         0.        ],1
[0.04313726 0.04313726 0.04313726 ... 0.14509805 0.14509805 0.14509805],1
[0. 0. 0. ... 0. 0. 0.],1
[0.3647059  0.3647059  0.3647059  ... 0.14117648 0.14117648 0.14117648],1
[0.00392157 0.00392157 0.00392157 ... 0.05490196 0.05490196 0.05490196],1
[0. 0. 0. ... 0. 0. 0.],1
[0.10196079 0.10196079 0.10196079 ... 0.00784314 0.00784314 0.00784314],1
[0.10196079 0.10196079 0.10196079 ... 0.         0.         0.        ],1
[0.12156863 0.12156863 0.12156863 ... 0.08235294 0.08235294 0.08235294],1
[0.09803922 0.09803922 0.09803922 ... 0.26666668 0.26666668 0.26666668],1
[0.03137255 0.03137255 0.03137255 ... 0.01176471 0.01176471 0.01176471],1
[0.03137255 0.03137255 0.03137255 ... 0.01176471 0.01176471 0.01176471],1
[0.3254902  0.3254902  0.3254902  ... 0.07843138 0.07843138 0.07843138],1
[0.10980392 0.10980392 0.10980392 ... 0.03529412 0.03529412 0.03529412],1
[0.32156864 0.32156864 0.32156864 ... 0.05490196 0.05490196 0.05490196],1
[0.15294118 0.15294118 0.15294118 ... 0.0627451  0.0627451  0.0627451 ],1
[0. 0. 0. ... 0. 0. 0.],1
[0. 0. 0. ... 1. 1. 1.],1
[0. 0. 0. ... 0. 0. 0.],1
[0.07058824 0.07058824 0.07058824 ... 0.13725491 0.13725491 0.13725491],1
[0.09019608 0.09019608 0.09019608 ... 0.         0.         0.        ],1
[0.         0.         0.         ... 0.02745098 0.02745098 0.02745098],1
[0.01176471 0.01176471 0.01176471 ... 0.         0.         0.        ],1
[0.18039216 0.18039216 0.18039216 ... 0.01960784 0.01960784 0.01960784],1
[0.03137255 0.03137255 0.03137255 ... 0.99215686 0.99215686 0.99215686],1
[0.03529412 0.03529412 0.03529412 ... 0.08627451 0.08627451 0.08627451],1
[0.00392157 0.00392157 0.00392157 ... 0.13333334 0.13333334 0.13333334],1
[0.35686275 0.35686275 0.35686275 ... 0.         0.         0.        ],1
[0.50980395 0.50980395 0.50980395 ... 1.         1.         1.        ],1
[0.07058824 0.07058824 0.07058824 ... 0.         0.         0.        ],1
[0.01176471 0.01176471 0.01176471 ... 0.         0.         0.        ],1
[0.17254902 0.17254902 0.17254902 ... 0.         0.         0.        ],1
[0.23921569 0.23921569 0.23921569 ... 0.10196079 0.10196079 0.10196079],1
[0.20392157 0.20392157 0.20392157 ... 0.03921569 0.03921569 0.03921569],1
[0.00784314 0.00784314 0.00784314 ... 0.05098039 0.05098039 0.05098039],1
[0.05098039 0.05098039 0.05098039 ... 0.09411765 0.09411765 0.09411765],1
[0.05098039 0.05098039 0.05098039 ... 0.09411765 0.09411765 0.09411765],1
[0.21176471 0.21176471 0.21176471 ... 0.05882353 0.05882353 0.05882353],1
[0.         0.         0.         ... 0.07450981 0.07450981 0.07450981],1
[0.         0.         0.         ... 0.00392157 0.00392157 0.00392157],1
[0.05098039 0.05098039 0.05098039 ... 0.         0.         0.        ],1
[0.15294118 0.15294118 0.15294118 ... 0.         0.         0.        ],1
[0.3254902  0.3254902  0.3254902  ... 0.10588235 0.10588235 0.10588235],1
[0.24705882 0.24705882 0.24705882 ... 0.16470589 0.16470589 0.16470589],1
[0.06666667 0.06666667 0.06666667 ... 0.10980392 0.10980392 0.10980392],1
[0.05098039 0.05098039 0.05098039 ... 0.07450981 0.07450981 0.07450981],1
[0.00392157 0.00392157 0.00392157 ... 0.00392157 0.00392157 0.00392157],1
[0.24313726 0.24313726 0.24313726 ... 0.01176471 0.01176471 0.01176471],1
[0.5568628 0.5568628 0.5568628 ... 0.        0.        0.       ],1
[0.02745098 0.02745098 0.02745098 ... 0.         0.         0.        ],1
[0.30588236 0.30588236 0.30588236 ... 0.10588235 0.10588235 0.10588235],1
[0.         0.         0.         ... 0.01568628 0.01568628 0.01568628],1
[0.09019608 0.09019608 0.09019608 ... 0.         0.         0.        ],1
[0.5568628 0.5568628 0.5568628 ... 0.        0.        0.       ],1
[0.02745098 0.02745098 0.02745098 ... 0.00392157 0.00392157 0.00392157],1
[0.04313726 0.04313726 0.04313726 ... 0.10588235 0.10588235 0.10588235],1
[0. 0. 0. ... 0. 0. 0.],1
[0.02745098 0.02745098 0.02745098 ... 0.         0.         0.        ],1
[0.00392157 0.00392157 0.00392157 ... 0.         0.         0.        ],1
[0. 0. 0. ... 0. 0. 0.],1
[0. 0. 0. ... 0. 0. 0.],1
[0.54901963 0.54901963 0.54901963 ... 0.         0.         0.        ],1
[0.0627451  0.0627451  0.0627451  ... 0.08627451 0.08627451 0.08627451],1
[0.11372549 0.11372549 0.11372549 ... 0.7137255  0.7137255  0.7137255 ],1
[0. 0. 0. ... 0. 0. 0.],1
[0.5372549  0.5372549  0.5372549  ... 0.05490196 0.05490196 0.05490196],1
[0.01568628 0.01568628 0.01568628 ... 0.00784314 0.00784314 0.00784314],1
[0.        0.        0.        ... 0.0627451 0.0627451 0.0627451],1
[0.30980393 0.30980393 0.30980393 ... 0.         0.         0.        ],1
[0.53333336 0.53333336 0.53333336 ... 0.         0.         0.        ],1
[0.05490196 0.05490196 0.05490196 ... 0.         0.         0.        ],1
[0.48235294 0.48235294 0.48235294 ... 1.         1.         1.        ],1
[0.05098039 0.05098039 0.05098039 ... 0.4392157  0.4392157  0.4392157 ],1
[0.0627451 0.0627451 0.0627451 ... 0.        0.        0.       ],1
[0. 0. 0. ... 0. 0. 0.],1
[0.         0.         0.         ... 0.16470589 0.16470589 0.16470589],1
[0.18039216 0.18039216 0.18039216 ... 0.2509804  0.2509804  0.2509804 ],1
[0.20392157 0.20392157 0.20392157 ... 0.38039216 0.38039216 0.38039216],1
[0.2509804  0.2509804  0.2509804  ... 0.23921569 0.23921569 0.23921569],1
[0.         0.         0.         ... 0.00392157 0.00392157 0.00392157],1
[0.         0.         0.         ... 0.02352941 0.02352941 0.02352941],1
[0. 0. 0. ... 0. 0. 0.],1
[0.16470589 0.16470589 0.16470589 ... 0.00392157 0.00392157 0.00392157],1
[0.01568628 0.01568628 0.01568628 ... 0.01568628 0.01568628 0.01568628],1
[0.10196079 0.10196079 0.10196079 ... 0.09411765 0.09411765 0.09411765],1
[0.79607844 0.79607844 0.79607844 ... 0.09019608 0.09019608 0.09019608],1
[0.79607844 0.79607844 0.79607844 ... 0.09019608 0.09019608 0.09019608],1
[0.79607844 0.79607844 0.79607844 ... 0.09019608 0.09019608 0.09019608],1
[0.10196079 0.10196079 0.10196079 ... 0.99607843 0.99607843 0.99607843],1
[0. 0. 0. ... 0. 0. 0.],1
[0.0627451 0.0627451 0.0627451 ... 0.        0.        0.       ],1
[0.14117648 0.14117648 0.14117648 ... 0.07450981 0.07450981 0.07450981],1
[0.45882353 0.45882353 0.45882353 ... 0.         0.         0.        ],1
[0.49411765 0.49411765 0.49411765 ... 0.         0.         0.        ],1
[0. 0. 0. ... 0. 0. 0.],1
[0.30588236 0.30588236 0.30588236 ... 0.03137255 0.03137255 0.03137255],1
[0.03137255 0.03137255 0.03137255 ... 0.07058824 0.07058824 0.07058824],1
[0.3882353 0.3882353 0.3882353 ... 0.        0.        0.       ],1
[0.32941177 0.32941177 0.32941177 ... 0.         0.         0.        ],1
[0.23137255 0.23137255 0.23137255 ... 0.01176471 0.01176471 0.01176471],1
[0.07843138 0.07843138 0.07843138 ... 0.01960784 0.01960784 0.01960784],1
[0.23529412 0.23529412 0.23529412 ... 0.         0.         0.        ],1
[0. 0. 0. ... 0. 0. 0.],1
[0.05098039 0.05098039 0.05098039 ... 0.         0.         0.        ],1
[0.01176471 0.01176471 0.01176471 ... 0.96862745 0.96862745 0.96862745],1
[0.32156864 0.32156864 0.32156864 ... 0.         0.         0.        ],1
[0.         0.         0.         ... 0.00392157 0.00392157 0.00392157],1
[0.12156863 0.12156863 0.12156863 ... 0.04705882 0.04705882 0.04705882],1
[0.00392157 0.00392157 0.00392157 ... 0.         0.         0.        ],1
[0. 0. 0. ... 0. 0. 0.],1
[0.09803922 0.09803922 0.09803922 ... 0.         0.         0.        ],1
[0.03529412 0.03529412 0.03529412 ... 0.         0.         0.        ],1
[0.21568628 0.21568628 0.21568628 ... 0.03137255 0.03137255 0.03137255],1
[0.03921569 0.03921569 0.03921569 ... 0.         0.         0.        ],1
[0. 0. 0. ... 0. 0. 0.],1
[0.14509805 0.14509805 0.14509805 ... 0.         0.         0.        ],1
[0.03137255 0.03137255 0.03137255 ... 0.         0.         0.        ],1
[0.03137255 0.03137255 0.03137255 ... 0.05098039 0.05098039 0.05098039],1
[0.07058824 0.07058824 0.07058824 ... 0.10980392 0.10980392 0.10980392],1
[0.43137255 0.43137255 0.43137255 ... 0.         0.         0.        ],1
[0.11764706 0.11764706 0.11764706 ... 0.03137255 0.03137255 0.03137255],1
[0.01176471 0.01176471 0.01176471 ... 0.         0.         0.        ],1
[0.10196079 0.10196079 0.10196079 ... 0.         0.         0.        ],1
[0. 0. 0. ... 0. 0. 0.],1
[0. 0. 0. ... 0. 0. 0.],1
[0.03921569 0.03921569 0.03921569 ... 0.         0.         0.        ],1
[0.08627451 0.08627451 0.08627451 ... 0.01176471 0.01176471 0.01176471],1
[0.43529412 0.43529412 0.43529412 ... 0.9647059  0.9647059  0.9647059 ],1
[0. 0. 0. ... 0. 0. 0.],1
[0.0627451  0.0627451  0.0627451  ... 0.01960784 0.01960784 0.01960784],1
[0.14901961 0.14901961 0.14901961 ... 0.         0.         0.        ],1
[0.13725491 0.13725491 0.13725491 ... 0.         0.         0.        ],1
[0.40392157 0.40392157 0.40392157 ... 0.         0.         0.        ],1
[0.15686275 0.15686275 0.15686275 ... 0.         0.         0.        ],1
[0.18431373 0.18431373 0.18431373 ... 0.10588235 0.10588235 0.10588235],1
[0.13333334 0.13333334 0.13333334 ... 0.10588235 0.10588235 0.10588235],1
[0.19607843 0.19607843 0.19607843 ... 0.17254902 0.17254902 0.17254902],1
[0.2509804  0.2509804  0.2509804  ... 0.12941177 0.12941177 0.12941177],1
[0. 0. 0. ... 0. 0. 0.],1
[0.13725491 0.13725491 0.13725491 ... 0.         0.         0.        ],1
[0.24313726 0.24313726 0.24313726 ... 0.         0.         0.        ],1
[0.13725491 0.13725491 0.13725491 ... 0.         0.         0.        ],1
[0.03921569 0.03921569 0.03921569 ... 0.         0.         0.        ],1
[0.16470589 0.16470589 0.16470589 ... 0.01568628 0.01568628 0.01568628],1
[0.7254902 0.7254902 0.7254902 ... 0.5921569 0.5921569 0.5921569],1
[0.         0.         0.         ... 0.30588236 0.30588236 0.30588236],1
[0.10588235 0.10588235 0.10588235 ... 0.25490198 0.25490198 0.25490198],1
[0.3254902  0.3254902  0.3254902  ... 0.08235294 0.08235294 0.08235294],1
[0.09411765 0.09411765 0.09411765 ... 0.05490196 0.05490196 0.05490196],1
[0.         0.         0.         ... 0.04313726 0.04313726 0.04313726],1
[0.8352941  0.8352941  0.8352941  ... 0.20784314 0.20784314 0.20784314],1
[0.07058824 0.07058824 0.07058824 ... 0.10588235 0.10588235 0.10588235],1
[0. 0. 0. ... 0. 0. 0.],1
[0.28627452 0.28627452 0.28627452 ... 0.07058824 0.07058824 0.07058824],1
[0.08235294 0.08235294 0.08235294 ... 0.         0.         0.        ],1
[0.42352942 0.42352942 0.42352942 ... 0.         0.         0.        ],1
[0.05882353 0.05882353 0.05882353 ... 0.         0.         0.        ],1
[0.05490196 0.05490196 0.05490196 ... 0.00392157 0.00392157 0.00392157],1
[0.0627451 0.0627451 0.0627451 ... 0.        0.        0.       ],1
[0.02745098 0.02745098 0.02745098 ... 0.         0.         0.        ],1
[0.11764706 0.11764706 0.11764706 ... 0.13725491 0.13725491 0.13725491],1
[0.40784314 0.40784314 0.40784314 ... 0.01568628 0.01568628 0.01568628],1
[0.00392157 0.00392157 0.00392157 ... 0.03921569 0.03921569 0.03921569],1
[0. 0. 0. ... 0. 0. 0.],1
[0.23529412 0.23529412 0.23529412 ... 0.00784314 0.00784314 0.00784314],1
[0.16862746 0.16862746 0.16862746 ... 0.2509804  0.2509804  0.2509804 ],1
[0.06666667 0.06666667 0.06666667 ... 0.39215687 0.39215687 0.39215687],1
[0.09019608 0.09019608 0.09019608 ... 0.16862746 0.16862746 0.16862746],1
[0.         0.         0.         ... 0.08627451 0.08627451 0.08627451],1
[0.         0.         0.         ... 0.10588235 0.10588235 0.10588235],1
[0.02352941 0.02352941 0.02352941 ... 0.16078432 0.16078432 0.16078432],1
[0.00784314 0.00784314 0.00784314 ... 0.         0.         0.        ],1
[0. 0. 0. ... 0. 0. 0.],1
[0.01176471 0.01176471 0.01176471 ... 0.         0.         0.        ],1
[0.01568628 0.01568628 0.01568628 ... 0.         0.         0.        ],1
[0. 0. 0. ... 0. 0. 0.],1
[0.83137256 0.83137256 0.83137256 ... 0.7176471  0.7176471  0.7176471 ],1
